position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
-0.952285266648273,0.006003986245014312,-0.002123906037119891,0.003097327467280273,-0.0013782033192957755,-0.0032828003284620074,0.9999888613199726
-0.9355820067486909,-0.0005388577935051007,-0.004440586100991423,0.004458799655946118,-0.002359092105030667,4.705612483164842e-05,0.9999872743273691
-0.9190636745164094,-0.013000313865017134,-0.005193783739189838,0.005117552495742454,-0.002932800617839731,0.006458077299927794,0.9999617554384728
-0.9018813067470296,-0.030157825764886678,-0.0051676067187969655,0.004871264718438542,-0.0030612791336443635,0.01529774357353384,0.9998664245204346
-0.883200899615298,-0.048105885193762646,-0.0052755519290231,0.0025824403938851325,-0.003246237503384876,0.02514381405355063,0.9996752435136177
-0.8626514523610007,-0.06557365733675469,-0.0064811438316910806,0.0007294435994737151,-0.0040402763963621495,0.035040657166473,0.9993774517690084
-0.8400766538955264,-0.08050968947891873,-0.00571434832272502,0.00042417155205538604,-0.003943776681469609,0.04416075717600994,0.9990165613260351
-0.8176630825703635,-0.09989708792364745,-0.005093178704206005,0.0012429794391350224,-0.0036538367657391875,0.05500353436101587,0.998478700865281
-0.7945861335225829,-0.11505644587979193,-0.0036359728384887918,0.0019041546804563934,-0.0030910772880551815,0.06450994318462183,0.997910462255974
-0.7714533002141468,-0.12675554174232587,-0.0022837450986435033,0.0012302272498359865,-0.0027408831470783854,0.07284579930781984,0.9973386875976138
-0.749335580840197,-0.13413547072057383,-0.0002954347560545894,0.0006113002627675924,-0.0020692045547597406,0.07923585090569464,0.9968535648181946
-0.7255619838105434,-0.14318251319223269,-0.00011882746229437309,0.00023763154149756614,-0.0022193700674967105,0.08600160082613889,0.9962924983390309
-0.7012932052299651,-0.14882996823915806,-0.0007771670898463826,0.0009562377190402074,-0.0026645388067414676,0.09152645415719265,0.9957986207455822
-0.6759961342351193,-0.15437866897854038,-0.0028362294954600575,0.0028171149226370747,-0.0036245155782801642,0.0965508649755798,0.9953174632860452
-0.6519336394350682,-0.15585588742930723,-0.004082143598064674,0.002128902923974854,-0.0045606856144026365,0.10016040131205034,0.9949585673077949
-0.6260317617875705,-0.15747018161514087,-0.003964453511233484,0.0021409718523329275,-0.004943287123676868,0.10391076676114727,0.9945720343606528
-0.6006541873565115,-0.15940147344657732,-0.005902528858652471,0.002126755035349508,-0.006209797739979397,0.10781712084999918,0.9941490787528887
-0.5750199725603591,-0.15998823020786296,-0.006568908912498107,0.004032369100378859,-0.006649648748743601,0.11130733818670853,0.9937556107680555
-0.5489061783853139,-0.16173396104879603,-0.006768979958301176,0.007284810288541761,-0.00666751427742176,0.11509510833680255,0.9933053950420068
-0.5208340284321047,-0.16303547901623056,-0.009036667346950196,0.0073691810219254205,-0.008089975982665431,0.1194362524849614,0.9927815588769585
-0.4917222858822821,-0.16404720924908078,-0.011813576106607323,0.005131758261505819,-0.010240384481360268,0.12384064054914748,0.9922360160560205
-0.4615584837473835,-0.16354214753291743,-0.013664086081184152,0.003272078657451041,-0.011945474058737264,0.12800015367685835,0.9916968146050376
-0.43050748236661796,-0.16394175097415253,-0.014264001672330773,0.004413405877878284,-0.012614657622385245,0.13240413416036492,0.9911057214376268
-0.39897755835990856,-0.16352464695364283,-0.015042870824678797,0.0057469152844885265,-0.013373310362707027,0.13664538558938677,0.9905130870672786
-0.3661550125636782,-0.16147870377995882,-0.016258554911065894,0.005195164125948588,-0.014704108039810681,0.1406082789400483,0.9899424813038848
-0.3331486929351364,-0.15930802893663798,-0.01806234058186363,0.004301702505153674,-0.016498635699638838,0.14472638227270274,0.9893247952618711
-0.29988808577951276,-0.15659937867239343,-0.021495658513059294,0.004488391570423583,-0.01897233791529113,0.14860968275486178,0.9887037316551405
-0.2633965883644782,-0.15269145162253284,-0.027428072667471604,0.004898444134494235,-0.022772421221128727,0.15206458438372153,0.9880960388934041
-0.22993994816225305,-0.14485089928594072,-0.03317195200895799,0.0042066127018048315,-0.02686250793796315,0.15396301171179275,0.9877024452113354
-0.19551675008304836,-0.1374640148643015,-0.03976017885365768,0.003369108427276557,-0.03142076139706716,0.1560199342948291,0.9872482842125935
-0.1598245824503226,-0.12977271212802122,-0.04597331677184602,0.002318836529337992,-0.03604763081174879,0.15828362895785056,0.9867327322916853
-0.12287362453236295,-0.1221332406938114,-0.04945921110246035,0.0015193442417774585,-0.03949120040801052,0.16064096918986312,0.9862213832392536
-0.08827174092006596,-0.11372512992506342,-0.052887964189806236,-0.00021554500529329977,-0.04318175461662632,0.16283966235691974,0.9857071309651877
-0.052593637594284925,-0.10575495535195259,-0.05509233455757645,-0.0013897456956256094,-0.04630791988615908,0.16527837203498083,0.9851582151267821
-0.01558933031268217,-0.09791495180339505,-0.055941539861965706,-0.0030623812248670177,-0.049148229279720804,0.1678175001964373,0.984587404253714
0.021487543340366733,-0.09024082214505408,-0.055562059235093275,-0.004262830169061956,-0.050980051377455406,0.1704613385074569,0.9840354636613121
0.058657642557444656,-0.08066827033779767,-0.05260842494725891,-0.005555207322269312,-0.05188342692955845,0.17289164590971867,0.9835576872694846
0.09678762913329231,-0.07201894646167811,-0.04825349294697934,-0.0057101685091287884,-0.05172197894470077,0.17595738880268644,0.9830214792230398
0.13505570049022775,-0.06326604089718707,-0.04210302857699126,-0.006379288891774558,-0.05095024320305271,0.1789585271101274,0.9825157666700605
0.17313804827333645,-0.05668340886127976,-0.03586406795006725,-0.00586591582578133,-0.049892819460247886,0.18279038372044823,0.9818676016326677
0.21226087689049367,-0.048354158642635925,-0.028523635530296465,-0.00627924926130667,-0.048431480720302414,0.1867689390593046,0.9811892350935555
0.25265793146497284,-0.040615123443923706,-0.018951394354154494,-0.006639921112015181,-0.045649618096328455,0.19108158603926442,0.9804895938314273
0.2932747037482073,-0.03163731165870304,-0.01002827007375584,-0.00849858861459488,-0.043526636786434106,0.19529858931528124,0.9797406095501042
0.3340761584143037,-0.02327911036695668,-0.002374309886035153,-0.010166384563590763,-0.04201573189638085,0.1998475913916722,0.9788729534895003
0.375366371773163,-0.014282138280253043,0.0033716229895832672,-0.010968144455584163,-0.04126213123674136,0.2043936838570784,0.9779572330813928
0.41813996782884777,-0.0052257169424758665,0.007406718779112087,-0.011022813031847656,-0.04108764374341353,0.20929858865034567,0.9769260035139722
0.4600630707598934,0.0050297380725509155,0.012036920562596976,-0.011020711013672779,-0.040538847999180075,0.21375703575667604,0.9759831273909896
0.5030029478223079,0.015497281518549788,0.017273452678555068,-0.011750025644077889,-0.039981684340773836,0.2183448990219676,0.9749814930406496
0.545314546878592,0.02687230252031919,0.022997108224753704,-0.010703882293398897,-0.03865102962128962,0.22259171360416394,0.9740864759522806
0.5889799015384014,0.03958248741537579,0.030315377392421017,-0.010774566623230411,-0.03672814238498446,0.22686213834255217,0.9731744588412136
0.6317903165908829,0.05261745458844014,0.03930631030847359,-0.011321696765639046,-0.03399003601381314,0.23090498267221551,0.9723165064272649
0.6760407665322841,0.06745817251664643,0.04581821548108801,-0.01160932779274932,-0.032298315059186705,0.2348794479727045,0.9714183896935139
0.7211470720765614,0.0824662068154205,0.051420697823027356,-0.01093453904834964,-0.03102454386964773,0.23895167280285395,0.9704741240466078
0.7650743458494824,0.09900016209440088,0.055171208255685916,-0.010553819418652133,-0.03054680930650749,0.24226801070488288,0.9696709347046671
0.8098556592148243,0.11727269510286764,0.060449547137606086,-0.010750344325011773,-0.029536303171342863,0.24531164226542693,0.9689345799232137
0.8554976354721244,0.13536202860714175,0.06377174254761608,-0.009741932073689213,-0.02897114976972436,0.24848353720843686,0.968153754682155
0.9008751963664374,0.15433447913668907,0.06701634899949371,-0.009069854065434157,-0.028802383369131213,0.25127967253894895,0.9674433771833844
0.9442268063504069,0.1752563698558206,0.06860743053459795,-0.008498533129468596,-0.029119681444319093,0.2531703950120099,0.966946006601377
0.9874812906080903,0.19759333908481846,0.07125347647244412,-0.008301718834383394,-0.02909736602594877,0.2544566172857485,0.9666106998476517
1.0312045058550539,0.2239193304626369,0.07569476246282125,-0.00921274208385686,-0.028844585553841555,0.25474156755964306,0.9665349663365715
1.0756720027699322,0.24856813375303977,0.0807003454226049,-0.008715613212356824,-0.027744905909957644,0.25511015423631284,0.9664745602715689
1.1205807906897807,0.27426222430533587,0.08418398412346773,-0.007812583026551388,-0.02721995305888314,0.25534701069811455,0.9664346575127484
1.165086368776712,0.2984122878547164,0.08549304189175488,-0.006870507851763699,-0.027563615938905654,0.25613254537670266,0.9662241771154105
1.2123901997617086,0.3233737758417248,0.0885255519653268,-0.005603204243743804,-0.02733862671460381,0.25733178535609724,0.9659200603326319
1.2591359001639328,0.3486411201728439,0.09397927987300869,-0.005700299124026812,-0.026354279630838275,0.25872295651125615,0.9655751687682448
1.3061203725659691,0.3721323444672626,0.10116330487430725,-0.005358551558135448,-0.024218863197957005,0.2606548345380232,0.9651133589178996
1.3539928571186595,0.3937202688062762,0.10787630269789839,-0.004659110635438853,-0.02207741698486689,0.26348191226076323,0.96440041739096
1.4027444269699862,0.415118322780028,0.11284386224848492,-0.004090812883900497,-0.020930850276391383,0.2670983825227621,0.9634332424023961
1.4536946657141754,0.43428903646541916,0.11343896022396299,-0.0023054969544884997,-0.02166876450183506,0.27217468342865747,0.9620010878800647
1.5052870678380894,0.45554978393439205,0.11350325841038814,-0.0010485980121387036,-0.02289337714905149,0.27737334338873537,0.96048884268838
1.556645760430341,0.47591996849170526,0.11715687238235006,-0.0010076328516996295,-0.02256510768556635,0.28281994839676206,0.9589070213181748
1.6064751416712602,0.49889619348742986,0.125294014255054,-0.0021403623714235267,-0.020369904020700727,0.28749523359455503,0.9575630423207736
1.6565991332198888,0.5225067992215824,0.13243740653973557,-0.004491060765667245,-0.018932052811829976,0.2919432521216602,0.9562377053137376
1.7062074287193867,0.5472421106164354,0.1335882159044013,-0.004401190180537084,-0.019704966795072675,0.2956211113554042,0.9550918858946826
1.7532515094895622,0.5734368464727468,0.13282472902046227,-0.004157039960608096,-0.02169129691120801,0.2984373500192097,0.954173652478983
1.8003217370227826,0.601511963850828,0.12923086826302388,-0.004183712084448151,-0.02526773516497649,0.3007054089723607,0.9533731184521088
1.8501039364960654,0.6301221449716898,0.13012487861051847,-0.003678667614924462,-0.026279579304069264,0.30359216599874134,0.9524324903067909
1.8974821622201605,0.6581362521326211,0.1375958290526088,-0.0035888671818017762,-0.024046534423743632,0.3062084688225735,0.9516539556341417
1.9458553386875956,0.6877664753353534,0.1452241830410188,-0.0045338820221862645,-0.021924920116303443,0.30877314608650364,0.9508721743060657
1.9931945184737976,0.718512311065487,0.15044899722186056,-0.005739997704479776,-0.021029286544054178,0.3108754580288167,0.9502006522770575
2.0407588312477056,0.7482067008491589,0.15364160011948957,-0.005559675678584803,-0.021026120002626245,0.3133150344432084,0.9494001662589692
2.0893739742902895,0.7770872952834451,0.15409692768166605,-0.00513031045541627,-0.022058801923382925,0.3163727168442252,0.9483645956309131
2.135603072735944,0.8060082316536823,0.1557304172111067,-0.004284326498032948,-0.022694929164062832,0.31914637579213095,0.947423972826378
2.1827788431295145,0.8328682841699309,0.1577807583149764,-0.0035619781458556213,-0.02281326401077286,0.3227437676360036,0.9462047023589019
2.2300346456521423,0.8621593953536608,0.1619223711354114,-0.003348550878766245,-0.022186654222563957,0.32609411942048583,0.9450709846241349
2.2775779071424145,0.8924154649652176,0.16572625542366715,-0.003991517195770739,-0.02207009532264301,0.329509265296346,0.9438859090143065
2.325027842530625,0.9213141965637441,0.16696403186361408,-0.003139617701104844,-0.022582773576472884,0.3333332712771449,0.9425333406865256
2.3737245244739693,0.9509064557755809,0.16918605651332308,-0.002673617767518382,-0.022863193347925248,0.3372919657090678,0.9411186158734723
2.421415666321449,0.9798717965202763,0.17113825257305637,-0.0021720845277775685,-0.02321049711000827,0.3415314763318825,0.9395811901716558
2.4679054502434283,1.009791245532151,0.17346220262115697,-0.0019606172881689306,-0.0236206365959605,0.3453786216100642,0.9381640784341477
2.516637436026668,1.039552110420695,0.17639344271826896,-0.0004447521155526888,-0.023371536649143234,0.3498923008834405,0.9364982418613051
2.5642385588898566,1.0701301834885795,0.17896422059732586,-0.00016537293325540254,-0.02355889343412286,0.3542126974224904,0.9348680745345329
2.6121806893835195,1.103128550730533,0.18416770517243863,0.00020707248757434235,-0.022503554005220472,0.35827055411388237,0.9333465360590382
2.660016939252473,1.1354962446368484,0.18784283097510746,0.000719971631646621,-0.02200305598486688,0.3626096948876216,0.9316810423203127
2.707802027587507,1.1683169943179856,0.19047565127913585,0.0015479042234578418,-0.022051526027261445,0.36695940832611385,0.9299742552952174
2.7538904348666113,1.199623221030574,0.19162791623522846,0.002285032682673024,-0.022727568868748743,0.3713774002899285,0.928200983861029
2.8000383240805435,1.232343957274328,0.19475957424403267,0.001446183442616394,-0.02303559510943219,0.3753384346789424,0.9266004197593773
2.844923320884408,1.2683746466635126,0.19950394318819353,0.001441315923091783,-0.022433506393618442,0.3786968538320439,0.9252477388222912
2.8890874274512623,1.3064823845082691,0.2027419188888666,0.0007124798704635676,-0.02276206312160438,0.38150312702344613,0.9240869800600479
2.933785587296441,1.343504629139599,0.20484225853338778,0.00097785172452212,-0.023241979404677444,0.38457266049670746,0.9228015623726576
2.9792521768233016,1.3802175602658457,0.20499809522301482,0.0015059546245786534,-0.024731416246161996,0.3878583094657278,0.9213859262953253
3.025090706254279,1.417478834019259,0.20651972691800413,0.002013561239640766,-0.025689307540918114,0.39136487375184037,0.9198747367687448
3.0692440969727826,1.4555562229773518,0.20946806785854832,0.002313920721791955,-0.025882361314701157,0.3944911021118187,0.9185322594342973
3.115190302379358,1.4959561471046308,0.21436504935101985,0.002106806887400519,-0.02534964511111833,0.3974523828505823,0.9172701673279069
3.1606733704813674,1.5366176872879667,0.21914637192462605,0.0022696882702479635,-0.024725333694135765,0.400610707462194,0.9159118821340153
3.2061598527886592,1.5761884867062226,0.22190027943589397,0.0029898169618307307,-0.02483812150722543,0.40392460798859214,0.9144501312480613
3.249656323164074,1.6166241204761556,0.22529976938518537,0.0032330514106029113,-0.024869842283619104,0.40671973319176236,0.913208693142162
3.291434157723978,1.6577796159632068,0.22886894618949094,0.0033419496642635095,-0.02470370503639437,0.4091140000025398,0.912142693770772
3.335096148555136,1.7003122890140432,0.2327818856798094,0.004126846017925838,-0.024247733411855467,0.41156960370911644,0.9110463664595672
3.3787934921375626,1.7435048210714803,0.23537449480120887,0.005557393003567192,-0.02421388934358706,0.4138875038316471,0.909988969156983
3.4238433146055387,1.7855606127698156,0.23689771039311092,0.007918265342866104,-0.024478406337607908,0.41681546204615055,0.9086269825231378
3.4666155993063548,1.8275433895606668,0.23842715786619173,0.010344032095094026,-0.0243519221335384,0.4195675327212995,0.9073384506493883
3.5109437253330356,1.8688744077372599,0.24184649307867223,0.012457392380871533,-0.023480923173848915,0.4233031266607621,0.9055980935585104
3.55646192381458,1.9096958249358829,0.24436322847092418,0.014909433845881025,-0.022886788305728885,0.42798958032352113,0.9033708053086099
3.604477889087174,1.9504157682537935,0.2499655576430697,0.016124589166285702,-0.02139658645721274,0.43331920481971486,0.9008421851636921
3.649214135670218,1.9919734463824503,0.25644878098837154,0.0160684591306876,-0.0200195846647148,0.43807297187002425,0.8985728037579649
3.694664166539546,2.035315370628055,0.2595603247995051,0.01604121170380468,-0.02017472167840397,0.4429988779005281,0.8961515785454957
3.7422904670159944,2.0795436161124976,0.26187950324642273,0.016175961404073326,-0.02104261493864404,0.44832201348170586,0.8934779816936735
3.790272899424206,2.1244414411822348,0.2651060838209198,0.01698711035089844,-0.02142704778454599,0.45388623494525865,0.8906399993302685
3.835982690568418,2.169992210631766,0.2680448522976784,0.01772388036749769,-0.021696177722020555,0.45911508505264603,0.8879349472187492
3.88173471030285,2.2157685587268827,0.2732094510231672,0.018728300230839566,-0.020530497926141318,0.4644522082485701,0.8851620794308006
3.9280379163795205,2.26262936065348,0.2781183152729054,0.019193401795552997,-0.019867332689978232,0.4698522916483212,0.8823127175844468
3.9729714836454173,2.3107630867616513,0.2811398391373814,0.019584947254646,-0.020073998129433883,0.475209607924472,0.879425548152621
4.016978511874506,2.358304664182731,0.28501318131739906,0.019567509680702096,-0.020414696887647653,0.48044583775469074,0.8765683933814722
4.058521882472174,2.405781831708513,0.28760563297759867,0.019463921636448223,-0.021252132362704037,0.48533255429517597,0.873854568620196
4.100510261354623,2.455316250419335,0.29068599129963024,0.019483574634447283,-0.02202856063856113,0.4901439093701019,0.8711452639961564
4.143005657364842,2.5058424442858698,0.29530199714102334,0.0192365929079621,-0.022042839921348124,0.49501459222229666,0.8683919789812511
4.183295683306343,2.5584721254347285,0.30235830267741726,0.018313930050712034,-0.021223434822559974,0.49913451277026505,0.8660709564744227
4.223014797894928,2.610527666810834,0.30903741664604256,0.018095607136371403,-0.02002464075644214,0.5031727327957909,0.8637643040854149
4.262828061024818,2.66252963844149,0.31342163184831984,0.01836925313560655,-0.019848127333871382,0.5072162025001157,0.8613944211950678
4.301321045499862,2.715602279282183,0.31529080673588883,0.01993303357677531,-0.020249757811921003,0.5108294122994561,0.8592123918147192
4.334930620838976,2.7681919900385377,0.31638925845419674,0.02153670466105673,-0.020890698864919104,0.5136269728345145,0.8574888251024116
4.370326262569766,2.822121023176135,0.31885062574583145,0.022695993106501073,-0.02144401311409055,0.5164687257183331,0.8557365860426807
4.405495935934635,2.877286047558137,0.32070099025212206,0.024287486433378844,-0.022170268854716967,0.5190633237341598,0.8541029604942453
4.439325969006478,2.933053395205316,0.32676701289173504,0.025565665411282038,-0.020930056050031624,0.5211822485352755,0.8528056039388086
4.473846752403752,2.9908737987963647,0.3361076833671337,0.025423148666527905,-0.01866864443918961,0.5233713002981407,0.8515207647893006
4.505464303512416,3.046268256761609,0.34411846332018303,0.025662807664520726,-0.016408232332661227,0.5249556654148686,0.8505843564357144
4.535978164170933,3.1010614136213306,0.34959623944469564,0.02623797029656166,-0.015408589210965079,0.5264731527730465,0.8496470826649287
4.567829920224565,3.1567480139431954,0.35561425743547925,0.026679472380369496,-0.014339676810343746,0.5281939900087852,0.8485833341267977
